inds.id life.sg.status ages mf FP MP year year_samp
Z_522 A 12 0 U_267 T_399 2004 2015
Z_585 A 12 1 W_910 T_1030 2004 2015
Y_395 A 13 1 U_135 T_387 2003 2015
Y_423 A 13 0 S_296 T_622 2003 2015
W_966 A 15 0 S_730 K_1523 2001 2015
V_489 A 16 0 M_608 Q_480 2000 2015
V_594 A 16 0 J_1106 P_59 2000 2015
M_541 A 25 0 H_763 I_1190 1991 2015
M_1445 A 25 0 H_168 A3868 1991 2015
LL_27 J 1 0 II_225 II_164 2016 2016
LL_49 J 1 1 DD_103 II_236 2016 2016
LL_51 J 1 1 FF_439 II_238 2016 2016
LL_77 J 1 1 V_719 II_381 2016 2016
LL_80 J 1 0 CC_481 II_386 2016 2016
LL_100 J 1 0 GG_217 II_480 2016 2016
LL_119 J 1 1 GG_37 II_565 2016 2016
LL_121 J 1 0 II_462 II_573 2016 2016
LL_130 J 1 1 II_148 HH_12 2016 2016
LL_131 J 1 0 HH_374 HH_25 2016 2016
LL_152 J 1 0 GG_522 HH_180 2016 2016
LL_157 J 1 1 II_414 HH_231 2016 2016
LL_176 J 1 1 HH_373 HH_362 2016 2016
LL_200 J 1 0 HH_629 HH_517 2016 2016
LL_208 J 1 0 GG_57 HH_563 2016 2016
LL_211 J 1 0 GG_595 HH_592 2016 2016
LL_232 J 1 0 HH_65 GG_116 2016 2016
LL_250 J 1 0 GG_193 GG_281 2016 2016
LL_331 J 1 1 DD_87 FF_530 2016 2016
LL_339 J 1 1 GG_457 FF_570 2016 2016
LL_364 J 1 0 II_169 EE_299 2016 2016
LL_379 J 1 0 FF_381 EE_556 2016 2016
LL_405 J 1 1 DD_611 DD_466 2016 2016
LL_443 J 1 1 GG_458 BB_294 2016 2016
LL_451 J 1 0 DD_547 BB_777 2016 2016
LL_457 J 1 1 II_332 AA_217 2016 2016
LL_483 J 1 1 CC_258 Y_194 2016 2016
LL_511 J 1 1 II_212 Q_678 2016 2016
LL_512 J 1 0 II_85 Q_794 2016 2016
LL_516 J 1 0 DD_107 K_1642 2016 2016
KK_3 SA 2 1 T_711 HH_25 2015 2016
KK_17 SA 2 0 EE_284 HH_101 2015 2016
KK_35 SA 2 0 HH_375 HH_198 2015 2016
KK_89 SA 2 0 EE_617 HH_495 2015 2016
KK_99 SA 2 1 FF_178 HH_524 2015 2016
KK_157 SA 2 0 FF_435 GG_237 2015 2016
KK_162 SA 2 0 AA_758 GG_281 2015 2016
KK_188 SA 2 0 Y_256 GG_521 2015 2016
KK_189 SA 2 1 EE_177 GG_527 2015 2016
KK_206 SA 2 0 Z_887 GG_620 2015 2016
KK_215 SA 2 0 AA_93 GG_641 2015 2016
KK_234 SA 2 0 FF_344 FF_216 2015 2016
KK_238 SA 2 0 FF_20 FF_231 2015 2016
KK_246 SA 2 0 HH_216 FF_285 2015 2016
KK_250 SA 2 0 GG_254 FF_313 2015 2016
KK_255 SA 2 1 GG_69 FF_338 2015 2016
KK_259 SA 2 1 FF_280 FF_365 2015 2016
KK_275 SA 2 1 CC_258 FF_512 2015 2016
KK_284 SA 2 0 DD_611 FF_564 2015 2016
KK_297 SA 2 0 HH_5 EE_28 2015 2016
KK_301 SA 2 0 FF_631 EE_84 2015 2016
KK_309 SA 2 1 GG_405 EE_154 2015 2016
KK_312 SA 2 0 CC_582 EE_173 2015 2016
KK_363 SA 2 0 P_732 DD_169 2015 2016
KK_366 SA 2 1 GG_350 DD_207 2015 2016
KK_382 SA 2 1 GG_447 DD_507 2015 2016
KK_390 SA 2 0 FF_542 DD_565 2015 2016
KK_412 SA 2 0 FF_511 CC_353 2015 2016
KK_433 SA 2 1 HH_1 BB_63 2015 2016
KK_434 SA 2 1 GG_425 BB_111 2015 2016
KK_450 SA 2 0 GG_207 BB_777 2015 2016
KK_466 SA 2 0 DD_271 AA_751 2015 2016
KK_504 SA 2 0 HH_490 Y_722 2015 2016
KK_510 SA 2 1 EE_14 X_671 2015 2016
KK_516 SA 2 1 CC_92 W_26 2015 2016
KK_521 SA 2 0 DD_156 V_500 2015 2016
JJ_30 A 3 1 Y_545 GG_136 2014 2016
JJ_76 A 3 1 P_1347 GG_373 2014 2016
JJ_78 A 3 1 V_494 GG_384 2014 2016
JJ_82 A 3 0 Y_16 GG_423 2014 2016
JJ_91 A 3 0 AA_449 GG_496 2014 2016
JJ_161 A 3 1 GG_60 FF_239 2014 2016
JJ_181 A 3 0 Z_69 FF_321 2014 2016
JJ_188 A 3 1 FF_229 FF_349 2014 2016
JJ_201 A 3 1 AA_632 FF_453 2014 2016
JJ_234 A 3 0 GG_292 FF_623 2014 2016
JJ_235 A 3 0 Q_1085 FF_625 2014 2016
JJ_237 A 3 1 Y_491 FF_637 2014 2016
JJ_250 A 3 1 CC_486 EE_112 2014 2016
JJ_267 A 3 1 T_110 EE_223 2014 2016
JJ_291 A 3 1 FF_352 EE_397 2014 2016
JJ_324 A 3 0 BB_544 DD_44 2014 2016
JJ_341 A 3 1 FF_357 DD_276 2014 2016
JJ_409 A 3 0 FF_70 CC_557 2014 2016
JJ_411 A 3 0 EE_403 CC_581 2014 2016
JJ_467 A 3 1 GG_56 AA_491 2014 2016
JJ_495 A 3 1 EE_636 Z_640 2014 2016
JJ_502 A 3 1 CC_234 Z_832 2014 2016
JJ_527 A 3 0 GG_517 Y_635 2014 2016
JJ_534 A 3 0 BB_617 X_609 2014 2016
JJ_557 A 3 1 DD_306 V_987 2014 2016
JJ_568 A 3 0 EE_228 T_80 2014 2016
JJ_569 A 3 0 GG_161 T_149 2014 2016
II_25 A 4 0 FF_178 R_656 2013 2016
II_39 A 4 0 FF_275 Z_126 2013 2016
II_45 A 4 1 FF_299 DD_647 2013 2016
II_47 A 4 1 FF_308 EE_291 2013 2016
II_81 A 4 0 FF_477 DD_186 2013 2016
II_133 A 4 1 EE_124 FF_231 2013 2016
II_135 A 4 1 EE_168 S_1107 2013 2016
II_168 A 4 0 EE_348 FF_526 2013 2016
II_178 A 4 0 EE_401 Y_73 2013 2016
II_183 A 4 1 EE_457 FF_373 2013 2016
II_242 A 4 1 DD_103 Q_152 2013 2016
II_247 A 4 1 DD_128 FF_226 2013 2016
II_289 A 4 0 DD_639 FF_578 2013 2016
II_303 A 4 1 CC_19 DD_732 2013 2016
II_368 A 4 1 CC_627 Z_585 2013 2016
II_382 A 4 1 CC_744 Z_79 2013 2016
II_441 A 4 0 AA_104 Z_101 2013 2016
II_474 A 4 0 AA_847 EE_154 2013 2016
II_498 A 4 0 Z_628 T_1147 2013 2016
II_591 A 4 0 T_711 FF_527 2013 2016
HH_14 A 5 0 CC_217 EE_74 2012 2016
HH_232 A 5 0 AA_6 DD_530 2012 2016
HH_246 A 5 1 W_470 DD_585 2012 2016
HH_328 A 5 1 CC_149 CC_673 2012 2016
HH_423 A 5 1 CC_733 AA_351 2012 2016
HH_551 A 5 1 DD_556 X_739 2012 2016
HH_604 A 5 0 EE_664 U_749 2012 2016
GG_103 A 6 1 CC_255 DD_477 2011 2016
GG_169 A 6 0 Z_205 CC_38 2011 2016
GG_174 A 6 1 DD_382 CC_53 2011 2016
GG_217 A 6 0 U_402 CC_420 2011 2016
GG_361 A 6 0 CC_582 AA_92 2011 2016
GG_528 A 6 0 AA_391 X_266 2011 2016
GG_568 A 6 1 Z_425 W_876 2011 2016
GG_578 A 6 1 AA_308 V_435 2011 2016
FF_224 A 7 1 CC_413 BB_566 2010 2016
FF_347 A 7 1 Z_804 AA_696 2010 2016
FF_527 A 7 1 Y_12 W_74 2010 2016
FF_537 A 7 0 U_1084 W_493 2010 2016
EE_556 A 8 1 A9459 W_831 2009 2016
EE_579 A 8 1 Y_723 V_419 2009 2016
DD_66 A 9 1 AA_545 AA_266 2008 2016
DD_238 A 9 0 Y_523 Z_404 2008 2016
CC_361 A 10 0 W_508 X_343 2007 2016
CC_663 A 10 0 X_195 S_210 2007 2016
CC_684 A 10 0 Z_422 S_1056 2007 2016
BB_389 A 11 0 M_556 W_666 2006 2016
AA_740 A 12 0 P_56 Q_678 2005 2016
Z_50 A 13 0 W_414 W_262 2004 2016
Z_311 A 13 0 V_876 V_477 2004 2016
Z_650 A 13 0 W_232 S_838 2004 2016
Y_263 A 14 1 U_745 U_374 2003 2016
Y_545 A 14 0 S_993 S_446 2003 2016
X_303 A 15 0 T_555 T_665 2002 2016
W_402 A 16 0 R_130 S_860 2001 2016
W_966 A 16 0 S_730 K_1523 2001 2016
V_489 A 17 0 M_608 Q_480 2000 2016
MM_22 J 1 1 GG_207 JJ_155 2017 2017
MM_45 J 1 1 DD_676 JJ_268 2017 2017
MM_46 J 1 0 CC_582 JJ_272 2017 2017
MM_49 J 1 0 HH_20 JJ_291 2017 2017
MM_53 J 1 1 FF_20 JJ_297 2017 2017
MM_65 J 1 0 HH_330 JJ_369 2017 2017
MM_67 J 1 1 DD_567 JJ_371 2017 2017
MM_69 J 1 1 BB_723 JJ_386 2017 2017
MM_87 J 1 1 JJ_395 JJ_460 2017 2017
MM_106 J 1 0 FF_334 JJ_562 2017 2017
MM_117 J 1 1 FF_627 II_7 2017 2017
MM_122 J 1 0 II_27 II_34 2017 2017
MM_128 J 1 1 GG_294 II_66 2017 2017
MM_131 J 1 0 II_178 II_121 2017 2017
MM_151 J 1 1 HH_590 II_216 2017 2017
MM_172 J 1 0 II_286 II_368 2017 2017
MM_186 J 1 0 FF_98 II_469 2017 2017
MM_187 J 1 1 II_311 II_476 2017 2017
MM_203 J 1 1 Y_415 II_569 2017 2017
MM_208 J 1 0 DD_547 II_592 2017 2017
MM_218 J 1 0 II_351 HH_114 2017 2017
MM_219 J 1 1 GG_472 HH_118 2017 2017
MM_229 J 1 0 II_444 HH_231 2017 2017
MM_236 J 1 1 JJ_139 HH_276 2017 2017
MM_273 J 1 0 II_168 GG_43 2017 2017
MM_334 J 1 1 Z_444 FF_171 2017 2017
MM_336 J 1 0 Z_844 FF_224 2017 2017
MM_342 J 1 0 GG_425 FF_285 2017 2017
MM_353 J 1 1 II_104 FF_420 2017 2017
MM_386 J 1 0 II_451 EE_299 2017 2017
MM_405 J 1 1 JJ_516 DD_173 2017 2017
MM_422 J 1 0 EE_42 DD_599 2017 2017
MM_428 J 1 1 II_153 CC_73 2017 2017
MM_462 J 1 0 JJ_9 Z_143 2017 2017
MM_493 J 1 0 JJ_233 Q_794 2017 2017
LL_5 SA 2 1 HH_70 II_14 2016 2017
LL_7 SA 2 1 DD_624 II_19 2016 2017
LL_51 SA 2 1 FF_439 II_238 2016 2017
LL_131 SA 2 0 HH_374 HH_25 2016 2017
LL_152 SA 2 0 GG_522 HH_180 2016 2017
LL_185 SA 2 0 II_429 HH_432 2016 2017
LL_203 SA 2 0 HH_566 HH_530 2016 2017
LL_216 SA 2 1 II_358 GG_11 2016 2017
LL_219 SA 2 0 HH_111 GG_43 2016 2017
LL_229 SA 2 1 II_74 GG_105 2016 2017
LL_246 SA 2 0 EE_444 GG_225 2016 2017
LL_262 SA 2 0 CC_491 GG_485 2016 2017
LL_268 SA 2 0 CC_635 GG_535 2016 2017
LL_324 SA 2 0 Z_636 FF_453 2016 2017
LL_331 SA 2 1 DD_87 FF_530 2016 2017
LL_357 SA 2 1 EE_664 EE_164 2016 2017
LL_400 SA 2 0 II_139 DD_285 2016 2017
LL_448 SA 2 0 II_151 BB_566 2016 2017
LL_459 SA 2 1 II_91 AA_331 2016 2017
LL_505 SA 2 0 DD_213 U_537 2016 2017
KK_11 A 3 0 EE_276 HH_54 2015 2017
KK_128 A 3 0 DD_392 GG_73 2015 2017
KK_142 A 3 1 CC_212 GG_145 2015 2017
KK_150 A 3 0 FF_627 GG_189 2015 2017
KK_157 A 3 0 FF_435 GG_237 2015 2017
KK_175 A 3 1 EE_35 GG_373 2015 2017
KK_220 A 3 0 DD_556 FF_7 2015 2017
KK_255 A 3 1 GG_69 FF_338 2015 2017
KK_351 A 3 1 GG_458 EE_683 2015 2017
KK_370 A 3 0 HH_590 DD_263 2015 2017
KK_404 A 3 0 HH_567 CC_53 2015 2017
KK_407 A 3 1 FF_114 CC_109 2015 2017
KK_470 A 3 0 FF_310 Z_18 2015 2017
KK_489 A 3 1 HH_115 Y_73 2015 2017
KK_501 A 3 1 EE_348 Y_444 2015 2017
KK_508 A 3 0 HH_322 X_609 2015 2017
KK_530 A 3 0 HH_527 T_149 2015 2017
JJ_27 A 4 0 EE_375 GG_120 2014 2017
JJ_80 A 4 0 EE_269 GG_407 2014 2017
JJ_130 A 4 1 W_966 FF_4 2014 2017
JJ_157 A 4 1 Y_576 FF_224 2014 2017
JJ_186 A 4 1 EE_43 FF_345 2014 2017
JJ_191 A 4 0 BB_129 FF_369 2014 2017
JJ_237 A 4 1 Y_491 FF_637 2014 2017
JJ_240 A 4 1 CC_16 FF_650 2014 2017
JJ_250 A 4 1 CC_486 EE_112 2014 2017
JJ_253 A 4 0 Z_19 EE_132 2014 2017
JJ_308 A 4 0 EE_14 EE_579 2014 2017
JJ_365 A 4 0 GG_348 DD_577 2014 2017
JJ_382 A 4 0 T_164 CC_4 2014 2017
JJ_404 A 4 0 V_210 CC_479 2014 2017
JJ_410 A 4 0 FF_275 CC_580 2014 2017
JJ_435 A 4 0 DD_392 BB_420 2014 2017
JJ_455 A 4 0 EE_314 AA_84 2014 2017
JJ_474 A 4 0 V_403 AA_751 2014 2017
JJ_491 A 4 0 T_555 Z_395 2014 2017
JJ_505 A 4 0 EE_444 Y_39 2014 2017
JJ_523 A 4 0 DD_621 Y_512 2014 2017
JJ_555 A 4 1 EE_177 V_692 2014 2017
JJ_557 A 4 1 DD_306 V_987 2014 2017
II_151 A 5 0 EE_265 DD_276 2013 2017
II_190 A 5 1 EE_512 Z_370 2013 2017
II_247 A 5 1 DD_128 FF_226 2013 2017
II_357 A 5 0 CC_541 FF_488 2013 2017
II_395 A 5 0 BB_151 FF_42 2013 2017
II_424 A 5 1 BB_677 Y_635 2013 2017
II_474 A 5 0 AA_847 EE_154 2013 2017
II_476 A 5 1 Z_50 DD_207 2013 2017
II_529 A 5 1 Y_497 FF_195 2013 2017
II_569 A 5 1 V_210 AA_657 2013 2017
HH_11 A 6 0 DD_597 EE_62 2012 2017
HH_89 A 6 1 DD_95 EE_397 2012 2017
HH_276 A 6 1 CC_627 CC_60 2012 2017
HH_332 A 6 0 EE_624 CC_705 2012 2017
HH_340 A 6 0 CC_208 CC_760 2012 2017
HH_376 A 6 0 BB_73 BB_516 2012 2017
HH_474 A 6 1 U_1084 Z_405 2012 2017
GG_73 A 7 1 CC_708 DD_300 2011 2017
GG_105 A 7 1 BB_73 DD_486 2011 2017
GG_225 A 7 1 CC_70 CC_507 2011 2017
GG_257 A 7 1 CC_701 CC_724 2011 2017
GG_362 A 7 1 DD_286 AA_100 2011 2017
GG_457 A 7 0 M_556 Z_623 2011 2017
GG_479 A 7 0 Q_305 Y_73 2011 2017
GG_575 A 7 0 DD_676 V_60 2011 2017
GG_582 A 7 0 Z_533 V_595 2011 2017
FF_338 A 8 1 Y_384 AA_595 2010 2017
FF_365 A 8 1 Q_640 Z_9 2010 2017
FF_388 A 8 1 CC_520 Z_332 2010 2017
FF_451 A 8 0 Q_305 Y_143 2010 2017
FF_453 A 8 1 T_402 Y_160 2010 2017
FF_570 A 8 1 V_348 V_889 2010 2017
FF_597 A 8 1 CC_114 T_40 2010 2017
FF_604 A 8 0 BB_269 T_399 2010 2017
FF_606 A 8 0 AA_617 T_591 2010 2017
FF_655 A 8 0 AA_489 K_1642 2010 2017
EE_51 A 9 1 Z_792 BB_283 2009 2017
EE_233 A 9 1 V_420 AA_464 2009 2017
EE_350 A 9 0 U_227 Z_539 2009 2017
EE_592 A 9 0 T_559 V_696 2009 2017
EE_597 A 9 0 V_566 V_908 2009 2017
DD_344 A 10 0 Z_263 Y_257 2008 2017
CC_92 A 11 0 S_1206 Z_439 2007 2017
CC_206 A 11 0 Y_548 Y_125 2007 2017
CC_361 A 11 0 W_508 X_343 2007 2017
CC_481 A 11 0 Z_844 W_806 2007 2017
CC_772 A 11 0 Y_300 K_782 2007 2017
AA_104 A 13 0 T_38 X_539 2005 2017
AA_298 A 13 0 S_222 W_778 2005 2017
Z_444 A 14 0 Q_34 U_573 2004 2017
Z_650 A 14 0 W_232 S_838 2004 2017
Y_167 A 15 0 U_531 V_801 2003 2017
Y_491 A 15 0 R_226 T_1132 2003 2017
W_592 A 17 0 R_1167 Q_46 2001 2017
Q_1085 A 23 0 H_507 D_1243 1995 2017
NN_6 J 1 1 JJ_235 KK_24 2018 2018
NN_17 J 1 0 KK_37 KK_85 2018 2018
NN_22 J 1 1 JJ_415 KK_101 2018 2018
NN_29 J 1 1 KK_491 KK_154 2018 2018
NN_31 J 1 0 KK_52 KK_172 2018 2018
NN_87 J 1 1 CC_772 KK_478 2018 2018
NN_98 J 1 0 FF_230 KK_513 2018 2018
NN_101 J 1 1 GG_522 KK_529 2018 2018
NN_113 J 1 0 P_1347 JJ_81 2018 2018
NN_142 J 1 1 EE_12 JJ_268 2018 2018
NN_145 J 1 1 DD_11 JJ_291 2018 2018
NN_199 J 1 0 EE_503 II_35 2018 2018
NN_211 J 1 1 DD_570 II_182 2018 2018
NN_219 J 1 0 JJ_262 II_216 2018 2018
NN_222 J 1 1 JJ_19 II_242 2018 2018
NN_232 J 1 0 II_85 II_345 2018 2018
NN_267 J 1 1 KK_157 HH_172 2018 2018
NN_276 J 1 1 JJ_362 HH_261 2018 2018
NN_280 J 1 1 Z_650 HH_319 2018 2018
NN_289 J 1 0 CC_663 HH_474 2018 2018
NN_315 J 1 0 GG_575 GG_112 2018 2018
NN_333 J 1 0 DD_712 GG_450 2018 2018
NN_358 J 1 1 GG_351 FF_349 2018 2018
NN_359 J 1 0 JJ_100 FF_365 2018 2018
NN_365 J 1 0 JJ_318 FF_453 2018 2018
NN_384 J 1 0 KK_62 EE_130 2018 2018
NN_385 J 1 0 EE_13 EE_154 2018 2018
NN_387 J 1 0 KK_278 EE_175 2018 2018
NN_392 J 1 1 CC_191 EE_364 2018 2018
NN_395 J 1 1 JJ_583 EE_462 2018 2018
NN_437 J 1 0 AA_632 AA_84 2018 2018
NN_440 J 1 0 EE_205 AA_219 2018 2018
NN_446 J 1 0 HH_349 Z_585 2018 2018
NN_450 J 1 1 FF_542 Y_39 2018 2018
NN_459 J 1 1 JJ_523 W_26 2018 2018
MM_6 SA 2 0 GG_458 JJ_50 2017 2018
MM_24 SA 2 0 FF_152 JJ_160 2017 2018
MM_46 SA 2 0 CC_582 JJ_272 2017 2018
MM_48 SA 2 1 GG_611 JJ_287 2017 2018
MM_59 SA 2 1 JJ_419 JJ_341 2017 2018
MM_61 SA 2 0 FF_534 JJ_350 2017 2018
MM_71 SA 2 0 GG_479 JJ_392 2017 2018
MM_84 SA 2 0 EE_276 JJ_449 2017 2018
MM_93 SA 2 0 FF_542 JJ_495 2017 2018
MM_107 SA 2 1 JJ_212 JJ_566 2017 2018
MM_133 SA 2 1 GG_140 II_132 2017 2018
MM_137 SA 2 1 DD_156 II_163 2017 2018
MM_144 SA 2 1 JJ_584 II_195 2017 2018
MM_194 SA 2 0 GG_60 II_501 2017 2018
MM_211 SA 2 0 JJ_265 HH_12 2017 2018
MM_252 SA 2 0 HH_185 HH_467 2017 2018
MM_261 SA 2 0 II_427 HH_530 2017 2018
MM_293 SA 2 0 DD_306 GG_191 2017 2018
MM_299 SA 2 1 W_402 GG_329 2017 2018
MM_314 SA 2 0 HH_200 GG_568 2017 2018
MM_320 SA 2 0 HH_582 GG_620 2017 2018
MM_325 SA 2 0 II_600 GG_643 2017 2018
MM_329 SA 2 0 FF_328 FF_51 2017 2018
MM_352 SA 2 0 GG_274 FF_390 2017 2018
MM_367 SA 2 0 EE_457 FF_596 2017 2018
MM_385 SA 2 0 JJ_100 EE_289 2017 2018
MM_427 SA 2 1 HH_350 DD_749 2017 2018
MM_465 SA 2 0 HH_620 Z_585 2017 2018
MM_479 SA 2 1 JJ_507 X_266 2017 2018
MM_486 SA 2 0 FF_489 V_987 2017 2018
MM_487 SA 2 0 II_591 V_1060 2017 2018
LL_8 A 3 1 W_402 II_33 2016 2018
LL_39 A 3 0 CC_70 II_202 2016 2018
LL_68 A 3 0 GG_387 II_307 2016 2018
LL_94 A 3 1 AA_104 II_452 2016 2018
LL_106 A 3 0 Z_650 II_508 2016 2018
LL_113 A 3 0 DD_392 II_529 2016 2018
LL_152 A 3 0 GG_522 HH_180 2016 2018
LL_195 A 3 1 FF_511 HH_495 2016 2018
LL_216 A 3 1 II_358 GG_11 2016 2018
LL_230 A 3 0 FF_336 GG_110 2016 2018
LL_239 A 3 0 J_1246 GG_175 2016 2018
LL_382 A 3 1 II_203 EE_647 2016 2018
LL_385 A 3 0 GG_439 EE_700 2016 2018
LL_428 A 3 1 P_732 CC_353 2016 2018
LL_453 A 3 0 II_451 AA_84 2016 2018
LL_472 A 3 1 II_353 Z_585 2016 2018
LL_486 A 3 1 BB_389 Y_340 2016 2018
KK_6 A 4 1 GG_40 HH_41 2015 2018
KK_30 A 4 0 GG_56 HH_172 2015 2018
KK_47 A 4 0 AA_292 HH_261 2015 2018
KK_85 A 4 1 Z_628 HH_481 2015 2018
KK_101 A 4 1 DD_548 HH_532 2015 2018
KK_123 A 4 0 GG_302 GG_36 2015 2018
KK_189 A 4 1 EE_177 GG_527 2015 2018
KK_242 A 4 0 Z_415 FF_258 2015 2018
KK_258 A 4 0 HH_269 FF_349 2015 2018
KK_269 A 4 0 GG_510 FF_456 2015 2018
KK_270 A 4 0 HH_163 FF_471 2015 2018
KK_271 A 4 1 DD_140 FF_488 2015 2018
KK_299 A 4 1 GG_595 EE_51 2015 2018
KK_370 A 4 0 HH_590 DD_263 2015 2018
KK_376 A 4 1 CC_361 DD_323 2015 2018
KK_484 A 4 1 HH_601 Z_819 2015 2018
KK_508 A 4 0 HH_322 X_609 2015 2018
JJ_10 A 5 0 GG_247 GG_47 2014 2018
JJ_19 A 5 0 FF_315 GG_98 2014 2018
JJ_76 A 5 1 P_1347 GG_373 2014 2018
JJ_83 A 5 1 M_556 GG_432 2014 2018
JJ_122 A 5 0 FF_524 GG_633 2014 2018
JJ_165 A 5 0 AA_292 FF_256 2014 2018
JJ_209 A 5 1 FF_336 FF_502 2014 2018
JJ_267 A 5 1 T_110 EE_223 2014 2018
JJ_305 A 5 0 GG_525 EE_555 2014 2018
JJ_376 A 5 1 AA_847 DD_703 2014 2018
JJ_419 A 5 0 FF_406 CC_722 2014 2018
JJ_432 A 5 1 AA_647 BB_254 2014 2018
JJ_435 A 5 0 DD_392 BB_420 2014 2018
JJ_471 A 5 0 DD_98 AA_657 2014 2018
JJ_476 A 5 0 DD_344 AA_799 2014 2018
JJ_488 A 5 0 GG_442 Z_335 2014 2018
JJ_507 A 5 0 EE_60 Y_82 2014 2018
JJ_528 A 5 1 CC_459 Y_664 2014 2018
II_18 A 6 1 FF_114 BB_27 2013 2018
II_208 A 6 1 EE_617 W_831 2013 2018
II_264 A 6 0 DD_289 FF_71 2013 2018
II_382 A 6 1 CC_744 Z_79 2013 2018
II_497 A 6 1 Z_579 X_609 2013 2018
II_501 A 6 1 Z_656 CC_659 2013 2018
II_572 A 6 0 V_403 EE_510 2013 2018
HH_35 A 7 0 N_237 EE_151 2012 2018
HH_161 A 7 1 X_290 DD_66 2012 2018
HH_189 A 7 0 DD_87 DD_232 2012 2018
HH_276 A 7 1 CC_627 CC_60 2012 2018
HH_592 A 7 1 EE_604 V_987 2012 2018
GG_98 A 8 1 CC_332 DD_465 2011 2018
GG_220 A 8 1 AA_104 CC_464 2011 2018
GG_362 A 8 1 DD_286 AA_100 2011 2018
GG_507 A 8 1 CC_635 Y_444 2011 2018
GG_641 A 8 1 P_1347 N_841 2011 2018
FF_256 A 9 1 Z_228 BB_759 2010 2018
FF_637 A 9 1 X_418 Q_695 2010 2018
EE_51 A 10 1 Z_792 BB_283 2009 2018
EE_72 A 10 0 Y_621 BB_419 2009 2018
EE_233 A 10 1 V_420 AA_464 2009 2018
EE_592 A 10 0 T_559 V_696 2009 2018
EE_601 A 10 0 X_204 V_998 2009 2018
DD_281 A 11 0 Z_834 Z_695 2008 2018
DD_496 A 11 0 AA_560 W_347 2008 2018
DD_567 A 11 0 X_363 V_449 2008 2018
CC_401 A 12 1 Y_285 X_837 2007 2018
CC_492 A 12 0 Y_870 W_898 2007 2018
CC_669 A 12 1 X_428 S_381 2007 2018
X_668 A 17 0 Q_899 Q_697 2002 2018
P_1345 A 25 0 A6505 M_1118 1994 2018
